category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status,patents_2026,patents_jan_may,active_patent_months,known_applicant_names,applicant_metadata_fraction,country_count,patent_review_decision,patent_review_reason,patent_review_pass,reviewed_policy_documents,reviewed_policy_points,policy_review_status,patent_literature_relative_share,jan_may_patent_relative_share,cross_label_papers_ytd,cross_label_patents_ytd,cross_label_relative_share,cross_label_jan_may_relative_share,potential_evidence_score,potential_numeric_gate,potential_priority,potential_review_category,potential_reason,potential_unit_ids,potential_selected_unit_ids,potential_evidence_tier,unified_patents,unified_papers,unified_applicants,unified_policy_groups,unified_relative_share,unified_matched_may_relative_share,recent_records,institution_metadata_fraction,title_only_fraction,jan1_fraction,needs_review_fraction,supported_fraction
C0146,铁基催化剂与氧电催化,能源材料与电化学基础,宽泛待细分,能源电力直接相关,True,True,1762,418193,0.0042107853443168,1579,337646,0.0046727866020158,1285,294889,0.0043537308984502,1147,259776,0.004410899823564,922,242709,0.0037949844498198,1762,1579,0.9011293908650292,3,4011,1337.0,0.00447913910801,0.9400880934433782,0.9011293908650292,-0.0166919912096741,2,4,3,4626,0.0044124342815942,12,3,1.0,1829,2847,1332.6666666666667,1.37215696075981,0.624683911097757,0.0044937413603439,0.9370333107009344,0.8859915583038714,0.9883916856361764,1.0,96.07858243451464,43.11248073959938,True,False,近期份额下降,2026Q2,0.9354945719525968,0.8625711330958346,0.940072796866711,0.9012666454206776,0.9607759384445606,0.9371600161519236,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1203,0.004846900762375,1253,0.0039780264418957,0.820736102702151,0.820736102702151,False,False,False,铁氧催化中心明确，但随机含非铁制氢、边界为泛电催化晶界综述。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,50,49,6,48,1.0,4,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0453210278072991,0.0458624578545278,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1762.0,0.927922814982974,0.1730987514188422,0.1396140749148694,1.0,0.0
C0147,节能减排财政资金安排,能源政策与治理,政策类群,能源治理与政策研究,True,False,7,418193,1.791823550773112e-05,3,337646,1.0354386265942056e-05,0,294889,1.6933998049203425e-06,1,259776,5.765882122305892e-06,2,242709,1.0284510704118742e-05,7,3,1.7304971098739377,3,4,1.3333333333333333,5.937889397722764e-06,3.0176101822649195,1.7304971098739377,1.1795403553511914,2,0,3,10,9.988673859531177e-06,0,0,0.0,2,4,0.6666666666666666,1.8000000000000005,0.2957674275393371,5.040966252411262e-06,3.554523996100992,1.1046217415557702,0.0119931491718508,0.0461274968148111,8.983050847457626,91.74884437596302,False,False,多年背景上持续抬升,2026Q2,1.7176178023121378,0.7657764416779972,1.6937203276521533,1.1348804118102491,2.3369529391147266,1.3300013681863396,3.090143053021812,1.7645031115850238,0.7381725333182875,0.8819710612701498,0,2.0136687837037813e-06,8,2.6975049665826737e-05,13.395971514347552,0.7657764416779972,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,0,0,0,0,,0,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0661734517838666,0.0683168044214505,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,7.0,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.0,0.0
C0148,电极与电机铁芯制造装置,制造与通用装置,混杂待重分,质量限制观察,False,False,9,418193,2.269643164312609e-05,5,337646,1.6271178417908947e-05,9,294889,3.2174596293486505e-05,10,259776,4.036117485614124e-05,13,242709,5.55363578022412e-05,9,5,1.3948855491711132,3,24,8.0,2.960231652251223e-05,0.7667113357789315,0.4086769918176045,-0.1744847451999138,1,0,3,23,2.3714068784840515e-05,0,0,0.0,11,27,8.333333333333334,1.2857142857142856,0.2708045041465895,2.744526070757243e-05,0.8269708888888021,0.3909777734593195,0.716205530016939,1.0,11.2557781201849,38.56317411402158,False,False,历史峰值以下的恢复或波动,2026Q2,0.4467611468451021,1.7868116972486598,1.1419660983120068,1.9686701021198203,0.761917605270137,1.3080178744973092,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,5,2.2150356620741597e-05,10,3.332212017543303e-05,1.5043604374400996,0.4467611468451021,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1818,1751,8,1067,0.9730473047304732,23,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,194.83039763546145,193.73019143341895,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,9.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,1.0,0.0
C0150,储能技术与能量转换综述,电化学储能,宽泛待细分,能源电力直接相关,True,True,543,418193,0.0012984747997935,374,337646,0.0011079193304558,346,294889,0.0011735260648097,278,259776,0.0010705321140414,236,242709,0.0009729147126096,543,374,1.1719939927931278,3,998,332.6666666666667,0.0011173258364356,1.1621272483376637,1.1064729099170336,0.0505886987657393,3,4,3,1263,0.0011933067316863,12,3,1.0,790,1529,556.6666666666666,1.4184100418410044,0.5302626628442593,0.0011185344006739,1.1608715825022868,1.0457069707207782,0.0025340853201702,0.0114491806634199,69.09861325115563,68.00847457627117,True,False,平稳或增长证据不足,2026Q2,1.1769447405826814,1.237397488298732,1.171756440367481,1.1394330856262922,1.1496876674040777,1.152667852428161,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,279,0.0011256408500904,416,0.0013217774336255,1.1742443724562257,1.1394330856262922,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,78,75,7,63,0.9743589743589745,15,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.21202514142994,0.2105272952579393,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,543.0,0.7697974217311234,0.4677716390423573,0.1694290976058932,1.0,0.0
C0151,多孔碳吸附二氧化碳,碳与环境,方向候选,能源电力直接相关,True,True,1369,418193,0.0032718698037117,1171,337646,0.0034657610030146,1092,294889,0.0037000785737509,936,259776,0.0035998324050263,801,242709,0.0032972141317404,1369,1171,0.9440552308326364,3,3199,1066.3333333333333,0.0035885573272639,0.9117507414062392,0.884270357641311,-0.0614962143332196,0,4,3,3632,0.003479236460159,12,3,1.0,1691,2945,1278.0,1.3229085222830337,0.5196612050231506,0.0035841270054644,0.9128777520225614,0.8568908890743603,0.9975988926326794,1.0,89.36825885978428,36.602465331278886,True,False,近期份额下降,2026Q2,0.9021135523262036,0.9155338723430452,0.9084021641564008,0.9447035518504252,0.9396469229918748,0.972331571481811,0.9710641912111364,0.9892071568242784,0.8300785528639723,0.8819710612701498,872,0.003513852027563,1050,0.0033337987851707,0.948759014044976,0.9021135523262036,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,58,58,5,48,0.9655172413793104,12,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0626458808177585,0.0646749757231152,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1369.0,0.9013878743608472,0.4192841490138787,0.1154127100073046,0.2680788897005113,0.0606281957633309
C0154,无线电能传输电路与系统,电力电子与电机,方向候选,能源电力直接相关,True,True,1018,418193,0.0024332963819498,797,337646,0.0023593208705967,722,294889,0.0024469627181098,634,259776,0.0024389681377353,646,242709,0.0026595744680851,1018,797,1.0313545784615454,3,2153,717.6666666666666,0.002415083908814,1.0075411347280276,0.9149194396131572,-0.0028003373597771,1,4,3,2537,0.0024131933235521,12,3,1.0,875,1585,699.6666666666666,1.2502378686964797,0.3455540676555473,0.0024123824054594,1.008669428380458,0.9362202155013444,0.4079052627168795,0.8691163268115332,70.77812018489985,48.16255778120185,True,False,历史峰值以下的恢复或波动,2026Q2,0.8107243236265511,0.8053322869301295,0.9696227270263216,0.9935812993999292,1.0170202512802724,1.0363757818574877,1.0308612033692708,1.0488179539134916,1.0624834613993457,1.1066519573255622,587,0.0023660608208519,748,0.0023753911382201,1.0039433970952836,0.8053322869301295,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,366,359,8,246,0.9316939890710384,16,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.5508265749357127,0.5578064799221039,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1018.0,0.7730844793713163,0.243614931237721,0.2298624754420432,0.0176817288801571,0.5510805500982319
C0156,电力交易竞价与市场优化,电网与电力系统,方向候选,能源电力直接相关,True,True,1229,418193,0.002937396074234,856,337646,0.0025338662390798,783,294889,0.0026535574943101,671,259776,0.0025811932300856,716,242709,0.0029475407678004,1229,856,1.1592545924210969,3,2310,770.0,0.0025895389878252,1.1343316660009044,0.9965582516526325,0.0508111547301721,4,4,3,2868,0.002708273269208,12,3,1.0,1161,2190,872.0,1.3310423825887745,0.3507807811992129,0.0025882561169324,1.1348938982573908,1.0590260064492083,0.0001595037164021,0.0008927446813554,75.98613251155625,68.28967642526965,True,False,历史峰值以下的恢复或波动,2026Q2,1.1256778087851598,1.1350792006624622,1.112215692750342,1.1479025622613137,1.076343270662399,1.1002230874198935,1.1562533625461957,1.1764093445811572,0.9701014085075804,0.9945631116450624,623,0.0025110449732786,977,0.00310213071157,1.2353943257016589,1.076343270662399,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,65,64,6,59,0.9846153846153848,7,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0753801929016219,0.076633632785801,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1229.0,0.7388120423108218,0.0821806346623271,0.1253051261187957,0.0756712774613506,0.0211554109031733
C0157,水工引水排水与杂项装置,制造与通用装置,混杂待重分,质量限制观察,False,False,65,418193,0.0001564859234341,33,337646,9.91062685454454e-05,25,294889,8.636339005093747e-05,25,259776,9.801999607920016e-05,33,242709,0.0001378124434351,65,33,1.5789709947804982,3,83,27.666666666666668,9.449655155852766e-05,1.6559961274064434,1.1354992302112077,0.2972011000384995,3,1,3,123,0.0001139851940101,1,0,0.0833333333333333,68,125,33.333333333333336,2.0097087378640777,0.2261529306840499,9.353792935029786e-05,1.672967581398431,1.2105693982521049,0.0008617524130252,0.0041430404472366,21.743066255778125,90.173343605547,False,False,多年背景上持续抬升,2026Q2,2.026705520154773,2.524226048494139,1.4808649820639856,1.3117448915728855,1.3674252541196008,1.3151202339968422,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,28,0.0001147791206711,52,0.0001666106008771,1.4515758606878153,1.3117448915728855,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,1010,981,8,871,0.9910891089108912,17,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,21.65258364703148,21.712381717602145,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,65.0,0.6,0.2461538461538461,0.1692307692307692,1.0,0.0
C0158,有机光伏材料、器件与载流子输运,太阳能,宽泛待细分,能源电力直接相关,True,True,1538,418193,0.0036756273771525,1440,337646,0.0042615695474541,1339,294889,0.0045366180773815,1233,259776,0.0047414770652428,1260,242709,0.0051854502970166,1538,1440,0.8625055478323439,3,4012,1337.3333333333333,0.0045132215633595,0.814413235767783,0.7088347523583951,-0.105228992311197,0,4,3,4317,0.0041579383339961,12,3,1.0,1696,2770,1313.0,1.291476407914764,0.5388519593396282,0.0044948615750667,0.8177398382058132,0.7710631044116492,0.9999999999912466,1.0,92.06471494607088,25.83975346687211,True,False,近期份额下降,2026Q2,0.8052186371293564,0.842699252303733,0.7933415499015144,0.8446133063058486,0.8224548141368635,0.8697124934284339,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1021,0.0041139253251068,1123,0.0035654668587713,0.866682444868819,0.7933415499015144,False,False,False,中心与一条随机支持有机光伏，但另一随机为CIGS，边界为硅光阳极氧化；仍有非有机体系混入。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,12,11,6,12,1.0,5,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0125161179386485,0.0118877928477023,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1538.0,0.9031209362808844,0.3465539661898569,0.1410923276983094,1.0,0.0
C0159,太阳辐照预测与光伏环境建模,太阳能,宽泛待细分,能源电力直接相关,True,True,1154,418193,0.0027582137191567,771,337646,0.0022824025726212,637,294889,0.0021590847512734,500,259776,0.0019238826681427,435,242709,0.0017915617646574,1154,771,1.2084694226352324,3,1908,636.0,0.0021217899973457,1.2999466123447956,1.2084694226352324,0.1224494306810708,3,4,3,2562,0.0023999003476838,12,3,1.0,1411,2566,950.3333333333334,1.4842326559215135,0.3492457523397273,0.0021379297983837,1.2901329693996106,1.1992151638234094,3.302837554000658e-12,3.9319494690484026e-11,74.80739599383668,75.95916795069337,True,True,多年背景上持续抬升,2026Q2,1.305618643198614,1.2328654205838523,1.280242748836528,1.1888798837671055,1.2513158355492504,1.1593342849742845,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,551,0.0022210766684252,878,0.0027879507213445,1.2552248920435525,1.1593342849742845,True,False,False,光伏预测与太阳高能粒子、黑子周期、日冕模型及极地浮标管理混合，不能把总增长归为辐照预测。,范围混杂，观察,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,33,31,6,33,1.0,9,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0428978722719545,0.0416433110616809,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,1154.0,0.7261698440207972,0.1542461005199306,0.1308492201039861,1.0,0.0
C0161,车辆操稳道路与轮胎交互,交通与充电,宽泛待细分,能源电力直接相关,True,True,769,418193,0.0018384109630932,669,337646,0.0019806461728709,482,294889,0.0016341308117481,387,259776,0.0014895195482623,380,242709,0.0015653025291668,769,669,0.9281874714798072,3,1538,512.6666666666666,0.0017014321776271,1.0805079316515065,0.9281874714798072,0.0588952710500332,2,4,3,1920,0.001817729315904,12,3,1.0,768,1515,557.0,1.3781362007168458,0.2757654686930761,0.0017234503509632,1.0667037562559818,0.9782720194726257,0.0711813568318701,0.2205452890550915,62.326656394453,54.32973805855161,True,False,近期份额下降,2026Q2,1.065871265169046,0.9028765820019732,1.0685218420360567,0.9096140739565431,1.0545901254980068,0.9006766679064516,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,502,0.0020237371276223,584,0.0018549313564324,0.9165871056641668,0.9006766679064516,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,263,255,8,231,1.0,12,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.507141107383799,0.5076715825570064,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,769.0,0.7100130039011704,0.258777633289987,0.1703511053315994,1.0,0.0
C0164,输电线路雷电接地与电磁影响,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,398,418193,0.0009520555799774,322,337646,0.0009540827345046,318,294889,0.0010786956757342,373,259776,0.0014357046484541,292,242709,0.0012032877523818,398,322,0.9978752843397104,3,1013,337.6666666666667,0.0011561610195643,0.8234627909667621,0.6631277407944117,-0.0624422335908874,2,4,3,1038,0.0009949446634054,12,3,1.0,371,813,344.3333333333333,1.0772200772200773,0.2299260472679112,0.0011353376215152,0.8385660458487885,0.7468041484194481,0.9985886286822836,1.0,52.88906009244991,35.67026194144838,True,False,近期份额下降,2026Q2,0.8133065836244838,1.0302172272934207,0.8525570778363405,1.0568553849064168,0.8471558508780199,1.0180517604342347,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,256,0.00103301208604,308,0.0009790356261067,0.9477484720046372,0.8133065836244838,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,19,17,5,17,1.0,4,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0711069668277205,0.0658808729834085,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,398.0,0.7336683417085427,0.2060301507537688,0.1557788944723618,1.0,0.0
C0165,天然气供能与燃气动力系统,化石能源,宽泛待细分,能源电力直接相关,True,True,445,418193,0.0010643431891592,308,337646,0.0009126651894408,302,294889,0.0010245068819768,305,259776,0.0011743179922429,335,242709,0.0013801813364927,445,308,1.1661923797173146,3,915,305.0,0.0010371633545535,1.026205934182251,0.7711618473728225,0.0190732395200701,4,4,3,1055,0.0010005050868589,12,3,1.0,477,1017,390.3333333333333,1.221465076660988,0.2972637775883416,0.001025556578685,1.037820059156521,0.9267236053292216,0.2607747756785785,0.6131068393696988,55.44684129429892,61.1402157164869,True,False,历史峰值以下的恢复或波动,2026Q2,0.8825755785992614,1.083745898430107,1.0165893432883404,1.1798958108532338,1.0404412971446664,1.1832260023620669,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,236,0.0009524653346918,356,0.0011313653183373,1.1878283409687609,0.8825755785992614,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,28,27,6,26,1.0,6,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0899327837006546,0.0895879553072317,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,445.0,0.6921348314606741,0.503370786516854,0.2044943820224719,1.0,0.0
C0166,多类太阳能电池结构与性能,太阳能,宽泛待细分,能源电力直接相关,True,True,851,418193,0.0020343170046444,847,337646,0.0025072406743959,700,294889,0.0023724531266933,629,259776,0.002419748530661,619,242709,0.0025485017524806,851,847,0.811376835665967,3,2176,725.3333333333334,0.0024331474439168,0.8360845577732965,0.7982403789458934,-0.0768821780370725,0,4,3,2398,0.0023046702685779,12,3,1.0,1098,2147,985.3333333333334,1.1142277796552889,0.425295215878863,0.0024381473440829,0.8343700021171591,0.7708177265699517,0.9999963898530074,1.0,75.56240369799693,24.79198767334361,True,False,近期份额下降,2026Q2,0.7906204388738288,0.7977838164607766,0.8291941766009117,0.7894973383080507,0.8295518015731873,0.7993158456098183,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,599,0.0024143888716608,597,0.0018961873147448,0.785369472582315,0.785369472582315,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,42,42,5,35,1.0,8,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0800172701486922,0.0826090229196618,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,851.0,0.8108108108108109,0.3384253819036428,0.1116333725029377,1.0,0.0
C0170,能源转型与能源安全研究,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,2388,418193,0.0057063607346954,1671,337646,0.0049449590410063,1338,294889,0.0045332312777717,1054,259776,0.004053415131981,958,242709,0.0039430814039591,2388,1671,1.153975328688296,3,4063,1354.3333333333333,0.004510535150253,1.265118338424945,1.153975328688296,0.1150732397348912,4,4,3,5397,0.0050615170178245,12,3,1.0,2087,3750,1481.0,1.408906882591093,0.3154029805347814,0.0045519925259273,1.2535962443244326,1.1918200858808663,5.675818127327082e-19,1.1824621098598085e-17,83.9522342064715,75.60092449922958,False,False,多年背景上持续抬升,2026Q2,1.2446763623760393,1.176000355289844,1.279750072025966,1.169353604838392,1.2165545658756032,1.108315762684641,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1278,0.0051489510799305,1844,0.0058535857774844,1.1368501441585526,1.108315762684641,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,0,0,0,0,,0,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0003049467824141,0.0003148239835089,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,2388.0,0.669179229480737,0.288107202680067,0.1733668341708542,1.0,0.0
C0171,最优潮流与电网优化运行,电网与电力系统,方向候选,能源电力直接相关,True,True,717,418193,0.0017141778635729,569,337646,0.0016848065652725,563,294889,0.0019084615801452,544,259776,0.002093015210397,499,242709,0.0020548452386829,717,569,1.0174330388459878,3,1676,558.6666666666666,0.0018954277852716,0.9043751900720948,0.8189992385424517,-0.0536819381229412,2,4,3,1849,0.0017691486696635,12,3,1.0,745,1483,653.0,1.1406727828746177,0.334431724970759,0.0018780399827038,0.9127483330280208,0.836328223416293,0.9796557379391876,1.0,63.92141756548537,41.81047765793528,True,False,历史峰值以下的恢复或波动,2026Q2,0.90555800546664,1.0052491212225751,0.9244528123989684,1.0818000875161249,0.878767346760385,0.9860336274699052,0.9268518293728504,1.021599583352812,0.7381725333182875,0.8819710612701498,410,0.0016532220714208,550,0.0017470311577691,1.0567431853046254,0.878767346760385,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,40,37,7,37,1.0,2,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0827618920130648,0.0791134656106715,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,717.0,0.7615062761506276,0.1129707112970711,0.1380753138075313,0.0516039051603905,0.0
C0172,燃烧稳定与低污染排放,化石能源,方向候选,能源电力直接相关,True,True,735,418193,0.0017571816287914,645,337646,0.0019096446670473,627,294889,0.002125216755175,636,259776,0.0024466559805651,552,242709,0.0022728768656102,735,645,0.9201615667633324,3,1908,636.0,0.0021605058009291,0.813319560649083,0.7181972630192257,-0.0950813106821368,1,4,3,2007,0.0019306810170046,12,3,1.0,866,1698,727.3333333333334,1.1903890160183066,0.3846739393978375,0.0021379297983837,0.8219080112545809,0.7548837622213813,0.9999970256883804,1.0,68.16640986132512,29.41833590138675,True,False,近期份额下降,2026Q2,0.7914448216055212,0.8660728251898057,0.8275186683847952,0.9515404735399074,0.845431987225981,0.949727024142866,0.842115896027054,0.950831625694836,0.7381725333182875,0.8819710612701498,436,0.0017579328481734,578,0.0018358901449036,1.0443460037800767,0.7914448216055212,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核,36,32,7,33,0.9722222222222222,9,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0709777473325656,0.0652463862452055,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,735.0,0.8693877551020408,0.5360544217687074,0.1605442176870748,0.0258503401360544,0.0
C0175,空化流动与水动力,热工与能效,关联基础研究,关联基础或环境研究,True,False,943,418193,0.0022541140268725,626,337646,0.0018534351416036,600,294889,0.0020337731657093,501,259776,0.0019277265895576,492,242709,0.0020260486087113,943,626,1.21618176772146,3,1727,575.6666666666666,0.0019383116322901,1.1629265332372043,1.1083409226153274,0.0514321164443698,3,4,3,2169,0.0020471074447285,12,3,1.0,926,1619,621.3333333333334,1.4895554365291912,0.4260094558693565,0.0019351709335645,1.1648139127020385,1.0759645720283062,7.80467024955107e-05,0.0004537598982297,71.92604006163329,69.79583975346686,False,False,平稳或增长证据不足,2026Q2,1.1219924578791216,1.0826494520275134,1.1340911215677705,1.1859939560437862,1.1857321178963338,1.236146696594523,1.208244953817868,1.2508461906456476,0.7381725333182875,0.8819710612701498,443,0.0017861242111452,777,0.0024674236606094,1.3814401289747626,1.0826494520275134,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛,5,5,3,5,1.0,5,本轮未作样本语义复核,,False,0,0,未确认支持，不等于无相关政策,0.0079578363238476,0.0082155899850876,,,,,,False,False,尚未完成统一任务口径复核，不参与本版潜在排序,原类别与旧跨标签指标保留作历史诊断，不用于本版潜在判断,,,未统一复核,,,,,,,943.0,0.8716861081654295,0.5577942735949099,0.144220572640509,0.0074231177094379,0.0
